sector,n,long_return,short_return,ls_return,ic,snapshot,forward,n_sectors,snapshot_ls_gross,snapshot_ls_net,snapshot_mean_ic,snapshot_cumulative_net
consumer-cyclical,82,-0.04956070997158424,-0.08400876074819723,0.03444805077661299,-0.14489393889922836,2025-10-01,2025-11-03,11,-0.010819201459692092,-0.011819201459692091,0.026612595810452933,0.9676944339805181
consumer-defensive,36,-0.08513242768656418,0.009130107505354859,-0.09426253519191903,0.3603603603603604,2025-10-01,2025-11-03,11,-0.010819201459692092,-0.011819201459692091,0.026612595810452933,0.9676944339805181
energy,22,0.01609333230213155,-0.021019376709192863,0.037112709011324414,-0.1485036702428007,2025-10-01,2025-11-03,11,-0.010819201459692092,-0.011819201459692091,0.026612595810452933,0.9676944339805181
financial-services,35,-0.010467161800496538,-0.004502652765489086,-0.005964509035007452,-0.013725490196078433,2025-10-01,2025-11-03,11,-0.010819201459692092,-0.011819201459692091,0.026612595810452933,0.9676944339805181
healthcare,59,-0.04141420882984758,0.021919892367293473,-0.06333410119714106,0.204500292226768,2025-10-01,2025-11-03,11,-0.010819201459692092,-0.011819201459692091,0.026612595810452933,0.9676944339805181
industrials,119,0.008055152092396737,-0.023344093150280798,0.03139924524267754,-0.1382637800883065,2025-10-01,2025-11-03,11,-0.010819201459692092,-0.011819201459692091,0.026612595810452933,0.9676944339805181
real-estate,41,-0.019021788920961947,-0.01842733501680583,-0.0005944539041561163,0.1006968641114983,2025-10-01,2025-11-03,11,-0.010819201459692092,-0.011819201459692091,0.026612595810452933,0.9676944339805181
technology,82,0.052533867346899916,0.03676228408363692,0.015771583263262993,-0.1415635441494977,2025-10-01,2025-11-03,11,-0.010819201459692092,-0.011819201459692091,0.026612595810452933,0.9676944339805181
utilities,18,-0.0002305317381914515,0.018710055572571643,-0.018940587310763094,0.15376676986584106,2025-10-01,2025-11-03,11,-0.010819201459692092,-0.011819201459692091,0.026612595810452933,0.9676944339805181
basic-materials,30,0.07090240152329769,0.022002070152298204,0.048900331370999486,-0.20489432703003335,2025-11-03,2025-12-03,11,0.028054733566327886,0.027054733566327885,-0.11071775737960182,0.9938751490654795
communication-services,15,-0.08389018953366593,-0.08379729037391725,-9.289915974868002e-05,-0.049999999999999996,2025-11-03,2025-12-03,11,0.028054733566327886,0.027054733566327885,-0.11071775737960182,0.9938751490654795
consumer-cyclical,81,0.047987721540422155,0.03929857009435281,0.008689151446069347,-0.0700316169828365,2025-11-03,2025-12-03,11,0.028054733566327886,0.027054733566327885,-0.11071775737960182,0.9938751490654795
consumer-defensive,36,0.059005538414416435,0.056516223215903445,0.0024893151985129897,0.12767052767052767,2025-11-03,2025-12-03,11,0.028054733566327886,0.027054733566327885,-0.11071775737960182,0.9938751490654795
energy,22,0.06857814597814745,0.07081913859936143,-0.0022409926212139802,0.07848673066064371,2025-11-03,2025-12-03,11,0.028054733566327886,0.027054733566327885,-0.11071775737960182,0.9938751490654795
financial-services,36,0.023277644196518454,-0.004607802169418036,0.02788544636593649,-0.25662805662805666,2025-11-03,2025-12-03,11,0.028054733566327886,0.027054733566327885,-0.11071775737960182,0.9938751490654795
healthcare,59,0.05744994074537024,0.008790976561097149,0.048658964184273096,-0.11776738749269433,2025-11-03,2025-12-03,11,0.028054733566327886,0.027054733566327885,-0.11071775737960182,0.9938751490654795
industrials,118,0.04211626577169599,0.01507211092191168,0.027044154849784313,-0.06774913355172578,2025-11-03,2025-12-03,11,0.028054733566327886,0.027054733566327885,-0.11071775737960182,0.9938751490654795
real-estate,42,0.020454176496480823,0.004226876154476913,0.01622730034200391,-0.12049266672068715,2025-11-03,2025-12-03,11,0.028054733566327886,0.027054733566327885,-0.11071775737960182,0.9938751490654795
technology,82,-0.00020511576334641054,-0.05890882749608786,0.05870371173274145,-0.2444357375300661,2025-11-03,2025-12-03,11,0.028054733566327886,0.027054733566327885,-0.11071775737960182,0.9938751490654795
utilities,18,0.049477048553818966,-0.02286053696642937,0.07233758552024834,-0.29205366357069146,2025-11-03,2025-12-03,11,0.028054733566327886,0.027054733566327885,-0.11071775737960182,0.9938751490654795
basic-materials,30,0.0690232071709986,0.029075873205425096,0.0399473339655735,0.07630700778642936,2025-12-01,2026-01-02,11,0.02990747501710612,0.02890747501710612,-0.1031526976386969,1.0226055701072125
communication-services,15,0.02264672747631785,-0.06814985155803255,0.0907965790343504,-0.3857142857142856,2025-12-01,2026-01-02,11,0.02990747501710612,0.02890747501710612,-0.1031526976386969,1.0226055701072125
consumer-cyclical,81,0.039038122826383255,-0.001125855922515245,0.0401639787488985,-0.15528455284552845,2025-12-01,2026-01-02,11,0.02990747501710612,0.02890747501710612,-0.1031526976386969,1.0226055701072125
consumer-defensive,37,-0.02751788073886841,-0.007056997650325532,-0.020460883088542877,0.2086296823138928,2025-12-01,2026-01-02,11,0.02990747501710612,0.02890747501710612,-0.1031526976386969,1.0226055701072125
energy,22,0.0528257959949666,-0.013484564872473986,0.06631036086744058,-0.30999435347261434,2025-12-01,2026-01-02,11,0.02990747501710612,0.02890747501710612,-0.1031526976386969,1.0226055701072125
financial-services,36,0.00975570384396025,0.028585442702497594,-0.018829738858537344,0.07850707850707851,2025-12-01,2026-01-02,11,0.02990747501710612,0.02890747501710612,-0.1031526976386969,1.0226055701072125
healthcare,59,0.010398556569189556,-0.04919648248242919,0.05959503905161874,-0.24114552893045008,2025-12-01,2026-01-02,11,0.02990747501710612,0.02890747501710612,-0.1031526976386969,1.0226055701072125
industrials,117,0.050773683216695814,0.03669086775621688,0.014082815460478931,-0.08688875901032533,2025-12-01,2026-01-02,11,0.02990747501710612,0.02890747501710612,-0.1031526976386969,1.0226055701072125
real-estate,42,-0.003424432237347662,-0.01220136394685452,0.008776931709506858,-0.06863301191151447,2025-12-01,2026-01-02,11,0.02990747501710612,0.02890747501710612,-0.1031526976386969,1.0226055701072125
technology,82,0.027407730343859633,-0.01565709199758348,0.04306482234144311,-0.1400398341332811,2025-12-01,2026-01-02,11,0.02990747501710612,0.02890747501710612,-0.1031526976386969,1.0226055701072125
utilities,18,-0.004508956353308221,-0.010043942309245223,0.005534985955937002,-0.11042311661506708,2025-12-01,2026-01-02,11,0.02990747501710612,0.02890747501710612,-0.1031526976386969,1.0226055701072125
basic-materials,30,0.07234823676429998,0.05220550030391624,0.02014273646038374,-0.07986651835372637,2026-01-02,2026-02-02,11,-0.0042583309258951065,-0.0052583309258951065,0.013664049602202265,1.0172283716129251
communication-services,15,-0.010319272881290332,-0.1016228541854823,0.09130358130419196,-0.2607142857142857,2026-01-02,2026-02-02,11,-0.0042583309258951065,-0.0052583309258951065,0.013664049602202265,1.0172283716129251
consumer-cyclical,81,0.01716569757825352,-0.035247507961595065,0.05241320553984859,-0.1558717253839205,2026-01-02,2026-02-02,11,-0.0042583309258951065,-0.0052583309258951065,0.013664049602202265,1.0172283716129251
consumer-defensive,37,0.020478240618100507,0.1445052614113482,-0.12402702079324769,0.2785680417259364,2026-01-02,2026-02-02,11,-0.0042583309258951065,-0.0052583309258951065,0.013664049602202265,1.0172283716129251
energy,22,0.08325625548370827,0.08830817201248709,-0.005051916528778816,-0.18802936194240544,2026-01-02,2026-02-02,11,-0.0042583309258951065,-0.0052583309258951065,0.013664049602202265,1.0172283716129251
financial-services,36,-0.018679011894618392,-0.017330984090391324,-0.0013480278042270685,0.05302445302445303,2026-01-02,2026-02-02,11,-0.0042583309258951065,-0.0052583309258951065,0.013664049602202265,1.0172283716129251
healthcare,59,-0.02844176692667684,0.03502737677665333,-0.06346914370333018,0.22092343658679137,2026-01-02,2026-02-02,11,-0.0042583309258951065,-0.0052583309258951065,0.013664049602202265,1.0172283716129251
industrials,118,0.034611556627009536,0.09316882700446405,-0.058557270377454514,0.22395451009608539,2026-01-02,2026-02-02,11,-0.0042583309258951065,-0.0052583309258951065,0.013664049602202265,1.0172283716129251
real-estate,42,0.016475163622260675,0.03079850757945686,-0.014323343957196186,0.09537314642249413,2026-01-02,2026-02-02,11,-0.0042583309258951065,-0.0052583309258951065,0.013664049602202265,1.0172283716129251
technology,83,-0.01416486339737205,-0.0563974504193403,0.04223258702196825,0.009382477645774736,2026-01-02,2026-02-02,11,-0.0042583309258951065,-0.0052583309258951065,0.013664049602202265,1.0172283716129251
utilities,18,0.032335202762902665,0.018492230109906915,0.01384297265299575,-0.04643962848297213,2026-01-02,2026-02-02,11,-0.0042583309258951065,-0.0052583309258951065,0.013664049602202265,1.0172283716129251
basic-materials,30,0.046382151772032504,0.122110312951196,-0.07572816117916349,0.025583982202447165,2026-02-02,2026-03-02,11,-0.020604861530993102,-0.021604861530993103,0.0008152561789555351,0.9952512934988303
communication-services,15,-0.014503286452477374,-0.0069703083841584175,-0.0075329780683189565,0.014285714285714282,2026-02-02,2026-03-02,11,-0.020604861530993102,-0.021604861530993103,0.0008152561789555351,0.9952512934988303
consumer-cyclical,81,-0.03211453684704466,-0.022501419843742827,-0.009613117003301835,0.012646793134598013,2026-02-02,2026-03-02,11,-0.020604861530993102,-0.021604861530993103,0.0008152561789555351,0.9952512934988303
consumer-defensive,36,0.021118993030784947,0.07201575689637307,-0.05089676386558813,0.2097812097812098,2026-02-02,2026-03-02,11,-0.020604861530993102,-0.021604861530993103,0.0008152561789555351,0.9952512934988303
energy,22,0.18015354438252845,0.14060062528386952,0.039552919098658934,-0.19141727837380013,2026-02-02,2026-03-02,11,-0.020604861530993102,-0.021604861530993103,0.0008152561789555351,0.9952512934988303
financial-services,36,-0.07689454109249905,-0.08257126166494955,0.0056767205724505,-0.051480051480051484,2026-02-02,2026-03-02,11,-0.020604861530993102,-0.021604861530993103,0.0008152561789555351,0.9952512934988303
healthcare,58,0.04921646387500627,-0.032815880581292985,0.08203234445629926,-0.3543326463440894,2026-02-02,2026-03-02,11,-0.020604861530993102,-0.021604861530993103,0.0008152561789555351,0.9952512934988303
industrials,120,0.012923553893894407,0.07786238377160574,-0.06493882987771134,0.18185985137856792,2026-02-02,2026-03-02,11,-0.020604861530993102,-0.021604861530993103,0.0008152561789555351,0.9952512934988303
real-estate,42,0.009189298769910611,0.06678492698669389,-0.057595628216783275,0.16894903168300787,2026-02-02,2026-03-02,11,-0.020604861530993102,-0.021604861530993103,0.0008152561789555351,0.9952512934988303
technology,82,-0.05372224212297128,0.02580379988832105,-0.07952604201129233,0.10351432831597393,2026-02-02,2026-03-02,11,-0.020604861530993102,-0.021604861530993103,0.0008152561789555351,0.9952512934988303
utilities,18,0.07898891941251734,0.0870728601586908,-0.008083940746173454,-0.11042311661506708,2026-02-02,2026-03-02,11,-0.020604861530993102,-0.021604861530993103,0.0008152561789555351,0.9952512934988303
basic-materials,30,0.02691988641835182,-0.06492290773422978,0.09184279415258159,0.0064516129032258064,2026-03-02,2026-04-02,11,0.012773370942257086,0.011773370942257087,-0.05130017709695259,1.0069687561579532
communication-services,15,-0.00914790274478179,-0.02151170294203614,0.012363800197254351,0.0964285714285714,2026-03-02,2026-04-02,11,0.012773370942257086,0.011773370942257087,-0.05130017709695259,1.0069687561579532
consumer-cyclical,81,-0.0925955571341914,-0.05175646153251087,-0.04083909560168053,0.16262420957542909,2026-03-02,2026-04-02,11,0.012773370942257086,0.011773370942257087,-0.05130017709695259,1.0069687561579532
consumer-defensive,36,-0.07445492296251624,-0.028587411383895128,-0.04586751157862111,0.15727155727155726,2026-03-02,2026-04-02,11,0.012773370942257086,0.011773370942257087,-0.05130017709695259,1.0069687561579532
energy,22,0.10427185731642372,0.04863036406253598,0.05564149325388774,-0.36420101637492946,2026-03-02,2026-04-02,11,0.012773370942257086,0.011773370942257087,-0.05130017709695259,1.0069687561579532
financial-services,37,-0.031811177653221806,-0.05430257350175463,0.022491395848532825,-0.15315315315315314,2026-03-02,2026-04-02,11,0.012773370942257086,0.011773370942257087,-0.05130017709695259,1.0069687561579532
healthcare,58,-0.09825912757979567,-0.09334608646920452,-0.004913041110591154,-0.0945276692608201,2026-03-02,2026-04-02,11,0.012773370942257086,0.011773370942257087,-0.05130017709695259,1.0069687561579532
industrials,119,-0.05710792921145736,-0.09383979983028677,0.03673187061882941,-0.1516023358495941,2026-03-02,2026-04-02,11,0.012773370942257086,0.011773370942257087,-0.05130017709695259,1.0069687561579532
real-estate,42,-0.021586329510383355,-0.04079361355476698,0.019207284044383627,-0.19277206061097155,2026-03-02,2026-04-02,11,0.012773370942257086,0.011773370942257087,-0.05130017709695259,1.0069687561579532
technology,81,-0.03879263235696537,-0.01842126345036506,-0.020371368906600306,0.06515356820234867,2026-03-02,2026-04-02,11,0.012773370942257086,0.011773370942257087,-0.05130017709695259,1.0069687561579532
utilities,18,0.005200981382029157,-0.00901847806482237,0.014219459446851527,-0.09597523219814243,2026-03-02,2026-04-02,11,0.012773370942257086,0.011773370942257087,-0.05130017709695259,1.0069687561579532
basic-materials,29,0.005916422007241019,-0.0011096671335236463,0.007026089140764665,0.18768472906403935,2026-04-01,2026-05-01,11,-0.0016326646317629616,-0.0026326646317629617,0.024403737781518862,1.0043177451283258
communication-services,15,0.05694846078113915,0.01965876866230799,0.037289692118831166,0.11428571428571425,2026-04-01,2026-05-01,11,-0.0016326646317629616,-0.0026326646317629617,0.024403737781518862,1.0043177451283258
consumer-cyclical,82,0.008421087101354696,0.06598529806923355,-0.05756421096787885,0.17303903962734407,2026-04-01,2026-05-01,11,-0.0016326646317629616,-0.0026326646317629617,0.024403737781518862,1.0043177451283258
consumer-defensive,36,-0.002073187501025333,0.057259608010340544,-0.059332795511365874,0.09601029601029601,2026-04-01,2026-05-01,11,-0.0016326646317629616,-0.0026326646317629617,0.024403737781518862,1.0043177451283258
energy,22,0.08701299286642343,0.05921525875124656,0.027797734115176873,-0.20383963862224735,2026-04-01,2026-05-01,11,-0.0016326646317629616,-0.0026326646317629617,0.024403737781518862,1.0043177451283258
financial-services,37,0.12682564050346667,0.10005666907605386,0.026768971427412816,-0.23281175912754856,2026-04-01,2026-05-01,11,-0.0016326646317629616,-0.0026326646317629617,0.024403737781518862,1.0043177451283258
healthcare,59,0.056517134530412794,-0.01436321403037837,0.07088034856079116,-0.07077732320280539,2026-04-01,2026-05-01,11,-0.0016326646317629616,-0.0026326646317629617,0.024403737781518862,1.0043177451283258
industrials,117,0.04560135150126018,0.07011131823735779,-0.024509966736097615,0.05409941704506286,2026-04-01,2026-05-01,11,-0.0016326646317629616,-0.0026326646317629617,0.024403737781518862,1.0043177451283258
real-estate,42,0.11736456035622754,0.06878413551338237,0.048580424842845166,-0.39453853010290907,2026-04-01,2026-05-01,11,-0.0016326646317629616,-0.0026326646317629617,0.024403737781518862,1.0043177451283258
technology,83,0.09828738482763762,0.16351594925478324,-0.06522856442714563,0.21195583728642794,2026-04-01,2026-05-01,11,-0.0016326646317629616,-0.0026326646317629617,0.024403737781518862,1.0043177451283258
utilities,18,-0.025454487433860324,0.004212546078866135,-0.02966703351272646,0.3333333333333333,2026-04-01,2026-05-01,11,-0.0016326646317629616,-0.0026326646317629617,0.024403737781518862,1.0043177451283258
