Sector,Ticker,Risk_Score,Momentum_Score,Quality_Score,PE,PE_ZScore,composite_z_score
consumer-defensive,PPC,0.0694833389596189,-1.0470638089279427,-0.1620168594208242,7.6300263,-0.9143643421672882,-0.8822723137762939
consumer-defensive,REYN,-0.5560667165771739,0.0283414358419831,-0.1672753238726634,13.96795,-0.6379195075651947,-0.04532594167410671
consumer-defensive,SEB,-0.1022989723663652,0.7357041971729559,-0.7346365634664683,8.127122,-0.8926822353650382,0.574115025867168
consumer-defensive,SFD,-0.5887829664016883,-0.2397623700548272,-0.215673832254033,10.249027,-0.8001298941675014,-0.2771311948813892
consumer-defensive,SFM,1.0658092427861057,-0.1552614046219861,0.1243353687444256,16.642994,-0.5212405869695864,-0.007412274293991583
consumer-defensive,STZ,-0.1014011029065303,-0.4560277427771197,0.4364013517450195,15.556712,-0.5686215688235069,-0.37493911770529026
consumer-defensive,SYY,-0.0633904737353508,0.3266261226859017,-0.0256560025947906,21.191668,-0.3228384775234214,0.2670351822265286
consumer-defensive,TGT,-0.3187330602714504,0.4325216689981477,-0.4805900691693201,16.591808,-0.5234731959396097,0.3067070060498686
consumer-defensive,USFD,-0.3815548247948188,-0.4031834945504157,-0.5311462032371045,27.094276,-0.0653810562103509,-0.40681530744153493
consumer-defensive,WMT,-0.74810032815962,0.0652434655988569,-0.3420469104663069,42.34859,0.599975062024143,-0.043633023499924636
energy,AM,-0.5377881409876871,-0.5046046454395995,0.6897167580531427,25.77907,-0.1409402691175751,0.33072954496498247
energy,APA,0.7500625669395874,0.4190447994105706,0.7548425219275167,9.044289,-0.6151423456322357,0.6544068638341173
energy,AR,1.103438320265845,-0.5359693009405632,0.0830098525774426,11.893205,-0.5344145558263314,-0.10061851720758998
energy,BKR,-0.062358609580823,0.5435496919009863,-0.2362685989634929,21.10543,-0.273374018497503,-0.00279012532474038
energy,COP,-0.4662586796704548,-0.537103266494486,-0.1674697172333953,20.451612,-0.2919008132767511,-0.2784549171486373
energy,CVX,-0.9252557136976008,-0.4085125714816537,-0.6988536932077531,33.29217,0.0719533218450012,-0.6123511510817289
energy,DINO,0.0537146358752759,0.8894195541047099,-0.2548791006252642,10.496998,-0.5739779214087256,0.08780332064898279
energy,DTM,-1.0719411988630525,0.5530124791062149,0.0372531508990066,33.50776,0.0780623486482677,0.18988121057908403
energy,DVN,-0.183836709436079,-0.6225105853456241,-0.2749815676822372,13.153204,-0.4987108234496485,-0.378785436386829
energy,EOG,-0.4423594223278,-0.1874428713656884,0.494313013374956,13.872298,-0.4783343471749227,0.28904672342467314
energy,EQT,-0.1275694118139638,0.5805789049501994,0.5551912343518521,10.990512,-0.5599935517543478,0.5617852616961797
energy,EXE,0.1071173052379966,-0.8075358461560703,0.4820508361332222,7.287203,-0.6649316933276037,0.09581936831415358
energy,FTI,-0.4734661299910818,0.4566314389048897,0.5402156031914042,27.199234,-0.1006980503642274,0.5137347982000032
energy,HAL,-0.0827338707069716,1.0209833110969455,-0.0958273223003679,22.911604,-0.2221936976228652,0.23820184479419132
energy,KMI,-0.9594873283711496,-0.1553576326206869,-0.2003822853441084,22.677853,-0.2288173402978054,-0.18802701142900294
energy,LNG,0.7801163081288051,-1.1372806706913947,-0.7878268148683558,40.684124,0.2814140812239767,-0.8900459963211083
energy,MPC,0.1927454523225021,0.4518963411028864,-0.0988847106517511,16.775362,-0.3960722024205362,0.06626668559895706
energy,MTDR,1.015786004603798,-0.5740000642239176,-0.5391804586008407,14.597938,-0.4577723813623974,-0.5473194205841878
energy,NOV,0.0349472205736048,-0.0067011034838266,-0.9206282791448706,83.24,1.4872909174431304,-0.6458977341254944
energy,OKE,0.0604384632646591,-0.0173826090224211,-0.1750001767845331,16.76114,-0.3964752015355047,-0.12751630545026826
energy,OVV,0.061117940184184,0.1167498597950906,-0.114836484368399,19.322369,-0.3238994020536013,-0.04531742708476681
energy,OXY,0.1214063998416293,0.5383425412064997,-0.6922022050778449,79.47298,1.380547440712108,-0.3229869746912748
energy,PR,-0.1314253457100635,-0.5774257987502278,-0.5154027987160236,22.966293,-0.2206440127263308,-0.5333906128252989
energy,PSX,-0.1257465123842147,0.0557187105377822,-0.5725558742199369,17.575668,-0.3733944770862673,-0.384001102024792
energy,RRC,0.2070461173067086,-0.2634429757860059,0.8227438188797184,10.859788,-0.5636977885920037,0.4969919435868104
energy,SLB,-0.2724978510788238,0.4388749832565402,-0.1905162380277558,25.23348,-0.1564002808694847,-0.0024010582412941337
energy,TRGP,1.237105946358516,1.0164286015699886,1.6368514645799497,28.297546,-0.0695759322402454,1.4507137932710337
energy,VLO,-0.1896507260089582,0.2541987570798544,-0.2353433271599767,18.039446,-0.3602527161847164,-0.08886674185505296
energy,WFRD,0.6578293102685042,0.8506426579253356,0.4057930321547505,17.02504,-0.3889972472083929,0.5392050786816793
energy,WMB,-0.4387357454996159,0.1284688399860303,0.1242078978598115,34.416668,0.1038174547928171,0.12465872751229899
energy,XOM,-0.7289346337767549,-0.3419528462661618,-0.5690083639531088,26.036976,-0.1336321626807123,-0.5013357115383393
financial-services,ACGL,-0.8140043070099493,-0.1434578662555389,0.1108205119115456,7.4076924,-0.0975044662517034,-0.23059300052399315
financial-services,AFG,-0.7654756528156587,0.2624001903575768,-0.1289062879067119,12.981008,-0.0927711043400813,0.030967617687947167
financial-services,AGNC,0.8129454932575454,-0.0874713582086354,0.2541691905998052,7.9765625,-0.0970213304924436,0.11511982751365171
financial-services,AGO,-0.6056014440397454,-0.6643620686579116,-0.3302243778918759,8.807561,-0.0963155716711568,-0.6120698648279613
financial-services,AIG,-0.5946678481390558,-0.3108902870169823,-0.3319260550189828,13.565142,-0.0922750051012577,-0.3638845933422411
financial-services,AIZ,-0.6390396935400132,1.0051466913971774,-0.1707082508154387,13.060994,-0.0927031730200134,0.5660473409901079
financial-services,AJG,0.2222347184983787,-0.9313983282704674,-0.265901629854166,33.13107,-0.0756578556326825,-0.6432953618477945
financial-services,ALL,-0.7303947239418896,0.1877083994043203,0.6700207698379383,4.7920356,-0.0997259177465722,0.08521300067915885
financial-services,ALLY,-0.0549015553142085,0.2551430748780881,-0.3828128631329764,10.279126,-0.095065786045976,0.12019255404129613
financial-services,AMG,-0.2403949608446146,0.9112293222292172,-0.044824558919834,12.380484,-0.0932811234440802,0.5870784589486865
financial-services,AMP,-0.4023870198390292,-0.2821079420749311,0.7112684715575887,11.265504,-0.0942280649494599,-0.17899076909383102
financial-services,AON,-0.289720181014296,-0.1790020598432508,0.6606352988532987,17.825468,-0.0886567522932715,-0.09345042439258913
financial-services,APO,0.30645784607418,0.4761224006943177,-0.433182224439733,81.335434,-0.0347183652274432,0.33208579239248726
financial-services,ARES,0.9330874280053476,0.6298932526094133,-0.184491789659903,57.3318,-0.0551044145866646,0.5816620054706246
financial-services,AXP,-0.0393999301495054,-0.2080637071697602,0.2354679277017842,19.47408,-0.0872566023990427,-0.12256212953011321
financial-services,AXS,-0.6289419110570738,-0.1453733443170988,-0.1281709396060502,7.4693575,-0.0974520946911164,-0.2290313145014191
financial-services,BAC,-0.4025879348804517,-0.1317182392433082,-0.2746117901277508,12.853597,-0.0928793132444042,-0.1976896911452744
financial-services,BAM,-0.1187710656156585,-0.2202482827974899,0.8748488396297013,30.72436,-0.0777018506733223,-0.06503385212155631
financial-services,BEN,-0.4421087926423537,1.084178816385723,-0.3004454941830349,23.67939,-0.0836850741366627,0.6398445456401494
financial-services,BLK,-0.4196265949231239,0.1953006631843849,-0.0553462588736879,27.04133,-0.0808298116883708,0.05477272894833119
financial-services,BNY,-0.6254509823759578,1.011769618733865,-0.2026578670199404,17.264267,-0.0891333747616212,0.5690735899668308
financial-services,BOKF,-0.5247612994767402,0.0760514176963592,-0.2512116566898834,13.233299,-0.092556836084746,-0.07157113204921735
financial-services,BPOP,-0.3914571020302375,0.5433732833544928,-0.1727952976201303,11.139896,-0.0943347425836845,0.2877499189539712
financial-services,BRK-B,-1.0280284512709137,-0.1226426473865028,-0.0468471360962828,14.475596,-0.0915017655083152,-0.2738143913660538
financial-services,BRO,0.4183648422698645,-1.2652293151294514,0.1434721328751835,18.833876,-0.0878003213352659,-0.7899630190721679
financial-services,BX,0.4279326747246327,-0.3236760082035869,0.9335442133579482,30.387178,-0.0779882160167966,-0.032777651927622
financial-services,C,-0.2916707535578932,0.67215210014698,-0.3537143457237883,15.462298,-0.0906637692417981,0.37258124464921094
financial-services,CACC,0.9101654634084428,0.4333622678203015,0.3850675228940465,13.579263,-0.0922630122753797,0.5119240578486045
financial-services,CB,-0.8890111648183819,-0.0451669745484446,-0.0924464621205808,11.598515,-0.0939452419951038,-0.20083790564785356
financial-services,CBC,-0.6242907312227777,0.883568358074729,-0.0938157872057967,948.3334,0.7016144470967486,0.49352814641796816
financial-services,CBOE,-0.7442447406595755,1.0301824120016696,0.6915399280420056,30.490614,-0.0779003688432594,0.6728664205196145
financial-services,CBSH,-0.2796272044100956,-0.1963614715174798,-0.1310170465668818,12.867321,-0.0928676575867064,-0.20295056593463773
financial-services,CFG,-0.2610717872364477,0.3809413602689113,-0.3416991005633815,14.902844,-0.0911389080002967,0.1764699917526604
financial-services,CFR,-0.5008857989132869,-0.3091652412866031,-0.1694529981325625,13.571568,-0.092269547562904,-0.3256828899401064
financial-services,CG,0.5050222238178584,-0.2746871962686097,-1.493762176078298,31.116438,-0.077368862699057,-0.2890610697944448
financial-services,CINF,-0.9002161409452111,0.3703684285749501,0.0798191778491311,9.611207,-0.0956330430580585,0.10848919476283297
financial-services,CME,-0.8568327486625263,-0.341862558052135,0.0175896492577076,24.848976,-0.0826917562946286,-0.3882119901887291
financial-services,CNA,-0.7770606802549382,-0.6850073532571525,-0.3534824680553491,9.854587,-0.0954263428270415,-0.6598057090676263
financial-services,COF,0.1791165716689322,-0.3974351945227503,-0.4571578973508439,57.781536,-0.0547224582422787,-0.302604013270426
financial-services,COIN,1.9074771104688928,-0.3782076481723556,-0.4695915877404997,67.76191,-0.0462462251440949,0.01595659112891953
financial-services,COLB,-0.1355537406102629,0.1910014803541891,-0.196656631456966,11.658824,-0.0938940221568574,0.08448122744178752
financial-services,CPAY,0.5613397652845921,0.3185382287958057,0.4770984435949105,20.81987,-0.0861136362395376,0.3814916521886632
financial-services,EEFT,0.6649905224824982,-0.8461321098320923,0.1270798651436227,9.706744,-0.0955519044272315,-0.45603549298456114
financial-services,EG,-0.6223856327627746,0.3918987391146702,-0.172398551876635,7.180578,-0.0976973522692369,0.14120379428983817
financial-services,EVR,0.0981353031760179,0.5281519523951302,1.6831760130577134,19.488739,-0.0872441526550766,0.5965566919715092
financial-services,EWBC,-0.3158698844450991,0.5724114838182502,0.0181141481472854,12.299701,-0.093349731648379,0.3453297360672316
financial-services,FAF,-0.3855016813788503,0.3671889897852675,-0.1359079862831999,10.492308,-0.0948847326782027,0.17058391929476358
financial-services,FCNCA,-0.0910763435653022,-0.1599928606204667,-0.287017532727578,11.479999,-0.0940458964637504,-0.16367817024714607
financial-services,FDS,0.9157132942030334,-0.6873224178973082,0.7128282188189724,14.919614,-0.0911246654048733,-0.22742323640225373
financial-services,FHB,-0.3987383880752905,0.1976966605247727,-0.2272553908975131,11.995614,-0.0936079897351127,0.03861135830892604
financial-services,FHN,-0.3090854323046367,0.0372858176403138,-0.2068473955304592,12.1758795,-0.0934548920257924,-0.0547684938989521
financial-services,FIS,0.5296421601785365,1.621651171400705,-0.0325456631688539,8.441861,-0.0966261570704621,1.2206081023713198
financial-services,FISV,1.7628462036729566,-0.0618853670185173,8.131859842427268e-17,9.683051,-0.0955720266582015,0.2696822274654545
financial-services,FITB,-0.2127538827702798,0.0512401227169766,-0.4572958445046453,16.659933,-0.0896466296610025,-0.05932309686031073
financial-services,FNB,-0.3369263866361118,-0.009739495645993,-0.2549698005844484,10.820988,-0.0946055879993849,-0.0985268385954887
financial-services,FNF,-0.2970100570851298,-0.0744739351295814,-0.3320191796803269,17.298933,-0.0891039332700918,-0.14623308208294486
financial-services,GL,-0.7399632299253754,0.5166676173765571,-0.0038837615648065,10.815225,-0.0946104824583846,0.22844725801650828
financial-services,GPN,0.2645450693057158,0.2215168038700611,-0.3992071696607894,26.933825,-0.0809211146234332,0.1513810414860684
financial-services,GS,0.9540649471991666,0.93126604291627,-0.2003441318295133,18.208439,-0.0883314988041893,0.7935306713722341
financial-services,HBAN,-0.1968000874367336,-0.4217960137814714,-0.2885058571317786,12.246155,-0.093395207737499,-0.3651684703681103
financial-services,HIG,-0.924974764819975,-0.2595499028664119,0.0331343574356697,9.572132,-0.0956662290697562,-0.3409642364506123
financial-services,HLI,-0.1751122350880113,-0.456899029143238,0.4913692195462649,24.41707,-0.083058569796057,-0.28808357768503984
financial-services,HLNE,0.6539201815033615,-0.8251985878478583,0.7855287116049405,16.099821,-0.0901223272524044,-0.36090602128501487
financial-services,HOOD,1.7882502201513315,0.0513256202079538,0.2238180875427751,35.747574,-0.0734356846192185,0.3811692717889561
financial-services,IBKR,0.0922580637340849,0.8963414783137033,0.2349138726445574,34.91416,-0.0741434949008061,0.6707788407694788
financial-services,ICE,-0.4281432468501265,-0.6968869494725194,-0.032917810279531,22.298834,-0.0848575667167099,-0.5660063885668088
financial-services,JEF,1.2784060295647812,0.3880935727695118,-0.0467723779460462,17.442953,-0.0889816185060558,0.49160192221421456
financial-services,JHG,-0.8316818429210674,0.5914933697232423,0.2401518725755905,10.259406,-0.0950825340472729,0.29491889337962557
financial-services,JKHY,-0.309238948055412,-0.8081947607702231,0.8434060760852984,19.579609,-0.0871669776612706,-0.512719198685929
financial-services,JPM,-0.4580833542639522,-0.1495520686934258,-0.1212765643459847,14.673372,-0.0913337963042326,-0.20076084318811052
financial-services,KEY,-0.3368709523373588,0.2151485936085887,-0.2779503390275546,13.226994,-0.0925621908589943,0.05540696334057572
financial-services,KKR,0.5098487152340135,-0.3319791390507855,-0.4013872183046392,31.986395,-0.0766300168083723,-0.19128599335935015
financial-services,KMPR,0.8125250092232313,-0.9628886498960008,-0.6203094766309317,41.263885,-0.0687507361515483,-0.6049043605652534
financial-services,KNSL,0.1164766617789983,-1.133581934470464,0.4749387297525074,13.676807,-0.0921801691192686,-0.7102144842675975
financial-services,L,-0.97736074922662,-0.0424551872517798,-0.3407014304232181,13.851145,-0.0920321055771738,-0.24572974195564992
financial-services,LAZ,0.5655830254267222,-0.0003913416077107,0.4258780703903032,19.07143,-0.0875985690685266,0.15345351208471814
financial-services,LNC,0.0461057695008034,0.1526450649486145,-0.3918720894394096,3.9420128,-0.1004478337180149,0.0655153607725474
financial-services,LPLA,0.2422851772451784,-0.8404006192615637,0.0983154158598151,25.722773,-0.0819496491298577,-0.5306557531528319
financial-services,MCO,0.0819725254973938,-0.1136507184058908,1.7497512547518708,32.21808,-0.0764332490253862,0.15453284152360458
financial-services,MET,-0.274513768350992,0.6463564173440816,-0.3999215911425631,16.259188,-0.0899869784327952,0.35185047508514006
financial-services,MKL,-0.6498781436484311,-0.4223815555402657,-0.3898523600459605,13.436682,-0.0923841049109234,-0.45867709351901753
financial-services,MKTX,-0.0033141928871661,-1.2495963710803055,0.7137896230974122,16.247631,-0.0899967936787886,-0.7824374396379717
financial-services,MORN,0.7920113503231914,-0.6013732198089585,0.5851915337998902,18.3681,-0.0881959002932829,-0.20543889990826095
financial-services,MRSH,-0.0078643272025439,-0.7528093256913775,0.4053907684746254,20.539425,-0.0863518154090978,-0.4754998842590393
financial-services,MS,0.5080921171844703,1.0602779727406169,-0.1377729706181176,18.19276,-0.0883448148240846,0.8121822775346775
financial-services,MSCI,-0.2098704018227176,0.2911214599852201,1.401614202545363,33.57387,-0.0752817899646148,0.34135165521500327
financial-services,MTB,-0.4106460685710131,-0.2628565799362921,-0.2319122138211286,11.96968,-0.0936300152252565,-0.2852059922331078
financial-services,MTG,-0.6787470928947804,-0.5018836200079858,0.5644864432675031,8.253968,-0.0967857327402233,-0.3996623314432397
financial-services,NDAQ,-0.3570629232760665,0.432647221031444,0.2182579530935939,27.412651,-0.0805144524292638,0.26564538058580867
financial-services,NLY,0.7238382859017113,-0.2212116963236429,0.0783091564169342,6.9193554,-0.0979192060442671,-0.01597723155184465
financial-services,NTRS,-0.3913119767706004,0.9632664233640984,-0.2232732578242301,17.585955,-0.0888601683193688,0.5742217242619178
financial-services,NU,0.4553029945561366,-0.701962509216182,0.3773723028360181,19.584616,-0.0871627252656066,-0.36136450140837
financial-services,OMF,1.2038645464378128,-0.3268818824466769,0.0922471172415638,7.970194,-0.097026739196615,-0.002724790710015752
financial-services,ORI,-0.684598995927232,-0.4164457646208803,-0.107989911159162,9.692118,-0.0955643261446234,-0.4253848767827125
financial-services,OWL,1.016638398100962,0.1657930363133319,-0.1291444086925859,83.833336,-0.0325969217215766,0.2798294833499886
financial-services,OZK,-0.275328509307196,-0.1222170767041217,-0.0968117427820866,7.827642,-0.0971478072027451,-0.14620490657042695
financial-services,PB,-0.3884792435010123,-0.2916924921757544,-0.2128535459422497,12.539019,-0.0931464812338563,-0.2989902544961582
financial-services,PFG,-0.7398508924898088,1.615044068836016,-0.376356213966162,14.8995695,-0.0911416890008163,0.9476425722372542
financial-services,PGR,-0.3394379635380891,-0.4820462125743874,0.5758439451991,10.148016,-0.0951771364744772,-0.32419445570504984
financial-services,PNC,-0.4184123940011942,0.0423966975775589,-0.2237215738841455,12.738524,-0.0929770436071448,-0.07272010881160591
financial-services,PNFP,0.1589113328679391,-0.179604034717686,-0.3048724410872633,13.511822,-0.0923202892508091,-0.13522672812065029
financial-services,PRI,-0.633233850185468,0.2208764852404012,0.3095709076123498,11.739404,-0.0938255863584543,0.08042012696128188
financial-services,PRU,-0.2318101682521354,0.0976487976497067,-0.4639286485279335,10.711934,-0.0946982064848534,-0.031177377446249484
financial-services,PYPL,0.6693843402287515,-0.8385980417560859,0.14687070480695,8.298311,-0.0967480726681385,-0.4475230183048425
financial-services,RF,-0.2965456899523909,0.1622241011833216,-0.2008366734870737,11.547717,-0.0939883842349559,0.03532310622739726
financial-services,RGA,-0.6236474478324933,0.1274472554474436,-0.425562564832908,11.632608,-0.0939162871468169,-0.07512825635382478
financial-services,RITM,0.4519807667675038,-0.8445242073326886,-0.374898138399008,8.495413,-0.0965806758856013,-0.5556083632712437
financial-services,RJF,-0.46508448123529,-0.0576714613381676,-0.1385111342921663,14.302173,-0.0916490519499442,-0.140098839689892
financial-services,RLI,-0.2035223498695733,-1.0378424691609438,0.1435076893062728,12.251749,-0.0933904568085307,-0.7417721568664061
financial-services,RNR,-0.7300159443293724,-0.0646483235012891,0.223995801610719,4.981628,-0.0995648987931699,-0.1465586940941712
financial-services,RYAN,1.4137223537311303,-0.957184853470428,0.0236973001222771,39.85366,-0.0699484263203622,-0.4135512638888207
financial-services,SCHW,-0.3795202144501766,-0.4322200889322435,-0.0013188494276131,17.922464,-0.0885743745481497,-0.36887975790687166
financial-services,SEIC,-0.6206822788241589,0.5295138017710358,0.9710875807774378,15.448805,-0.0906752287134766,0.3807273640647169
financial-services,SF,-0.4007016441134769,0.0135670788053391,-0.1830198836994451,14.150097,-0.0917782085952402,-0.08457906228444306
financial-services,SLM,0.9233929112496696,-0.589808534950533,0.3263858750423807,6.1527777,-0.0985702529161649,-0.20648683604984594
financial-services,SOFI,1.102300996316952,-0.05331626844529,-0.3976084957597972,34.711113,-0.0743159407131461,0.10862076314075067
financial-services,SPGI,-0.1521553832642008,-0.4669916650193783,0.2656780644446323,26.43038,-0.0813486854912299,-0.31932398486859415
financial-services,SSB,-0.2976484400841032,-0.2121781279693471,-0.1700085450153372,10.193966,-0.095138111593159,-0.22206205599992657
financial-services,STT,-0.451345895013952,0.9408994989543396,-0.3140250662092385,15.62944,-0.0905218171914545,0.5366024265297277
financial-services,STWD,-0.2262000839713479,-0.6338381071622138,-0.4700449248042155,18.2,-0.0883386659635679,-0.5409774237568014
financial-services,SYF,0.0483851000094719,0.0313116252564191,0.1077439414725128,7.435818,-0.0974805794573182,0.04391778188467677
financial-services,TFC,-0.2954819438375159,-0.0903988902168201,-0.2848230558736034,11.975248,-0.0936252863778315,-0.1511523044542573
financial-services,TFSL,-0.5425538640690016,0.5017970663225974,-0.3770980750763597,48.39394,-0.0626952508377844,0.20635009718075917
financial-services,THG,-0.8494127942274524,0.4716916696736357,0.0062315233715059,9.850077,-0.0954301731255126,0.1789323954329612
financial-services,TPG,0.5407804998923195,-0.0550530156223542,-0.4561314188798303,180.95651,0.0498888310227058,0.00043087794922603174
financial-services,TROW,-0.5622403298164454,0.5388652088439154,0.5989146004415414,11.093348,-0.0943742753404985,0.350988504726585
financial-services,TRV,-0.9170704204986596,0.4185038317576703,0.1307827243228572,9.142601,-0.0960310255071338,0.14544597772363432
financial-services,TW,-0.1765589522000491,-1.16371955803572,0.7060013012428822,26.22222,-0.0815254737239873,-0.7542793696940305
financial-services,UNM,-0.5529275887600313,0.5359656116304049,-0.4321580116771321,18.294373,-0.0882585159064483,0.22143466656934827
financial-services,USB,-0.4279312976689114,-0.0514668304579483,-0.2234549325305774,11.49476,-0.0940333600921913,-0.13982226007023615
financial-services,V,-0.4642427756260702,0.0958466621977211,2.012744972170017,28.69808,-0.0794227502710917,0.23662532669550543
financial-services,VIRT,0.625855866509907,0.3991845529734949,0.7968788421381378,8.687086,-0.0964178898991615,0.48923701962521293
financial-services,VOYA,-0.3871570768476919,0.7947295014967458,-0.3982078236021704,12.44562,-0.0932258040823926,0.4355288396211689
financial-services,WAL,0.3383070364495749,-0.0421705714104611,-0.2477342175219977,9.14901,-0.0960255824067123,-0.00040703183935531407
financial-services,WBS,-0.3646027207452733,0.2808155470892958,-0.1824447129206276,11.770493,-0.0937991827777078,0.10823806691490953
financial-services,WEX,0.859567484079531,-0.2681357696845428,0.1051489391854011,16.954954,-0.0893960712385567,-0.02124596404202192
financial-services,WFC,-0.1427595388670824,-0.7243534366415796,-0.2755642396831678,11.808347,-0.0937670337492547,-0.5649152271198015
financial-services,WRB,-0.6687664467912872,-0.1989794617063429,-0.0136610194442689,14.309323,-0.0916429795255389,-0.2591282508335332
financial-services,WTFC,-0.2360427787014023,0.2196831934265454,-0.1740998312385965,12.553601,-0.0931340968852299,0.08947311033990019
financial-services,WTM,-0.7333307018792103,-0.4924524086093122,-0.1293944173426447,5.3101735,-0.0992858683438741,-0.4897101667248864
financial-services,WTW,-0.0498055776941508,-0.8025163946654102,0.1160671918288536,15.1233835,-0.0909516059804168,-0.5538507748554388
financial-services,XP,1.6433029446929324,-0.7477688183591065,-0.0806717969181325,8.538071,-0.0965444468673799,-0.23987149496949442
financial-services,XYZ,0.5877377561221783,0.2514095693384795,-0.4837690926625378,53.187504,-0.0586241242612591,0.21898212225252833
financial-services,ZION,-0.0784155797535652,0.2722481427556545,-0.2078640033772304,9.645963,-0.0956035251304176,0.14986592248009895
healthcare,A,-0.4475575685930266,-0.1483026888063562,0.2062076965239077,25.377481,-0.1807616474128153,-0.08941209190469801
healthcare,ABBV,-0.6930266188990712,0.0472849980611014,0.1606855762162441,105.7353,0.0918144798098252,-0.1320050380924371
healthcare,ABT,-0.3251822672429609,-0.8131031739698535,0.1004733769804365,24.484596,-0.1837903400575869,-0.27432801349168234
healthcare,ALGN,0.1899648559131923,-0.2972808020639551,0.1238759418252751,27.49748,-0.1735705473515273,0.03172177156743732
healthcare,ALNY,0.3750175093286913,-0.2857787222854422,0.6864076191238445,74.92444,-0.0126968795041821,0.331076800257986
healthcare,AMGN,0.2352536207477369,-0.1138094629771743,0.7273987348967167,23.61169,-0.1867512633363708,0.3514859759958938
healthcare,BDX,-0.6362957586387816,-0.1797207684573966,0.0420081835221581,25.764399,-0.179449209976046,-0.22569541180856542
healthcare,BIIB,-0.7006777948881705,0.4764945809479521,0.078713071996493,20.834408,-0.1961718870066717,-0.05462427700365783
healthcare,BIO,-0.253234661220515,0.1450663792702106,-0.035087727760427,47.79734,-0.1047128146402675,-0.05403068457111864
healthcare,BMRN,-0.552851590911619,-0.3078914838490272,0.0306019039264117,38.91367,-0.1348464891757095,-0.23912872431508744
healthcare,BMY,-0.5258608782812291,0.072513876346581,0.3691901062995176,16.655462,-0.2103469969179119,0.01485012936677828
healthcare,BSX,0.081705600993458,-0.470445397222732,0.1260841002003381,24.17573,-0.1848380227741966,-0.046857222539963474
healthcare,CAH,-0.5006080725260994,-0.2147519823005728,0.0339659198216113,30.591463,-0.1630756644101089,-0.19676635113184593
healthcare,CHE,-0.2554145075910783,0.1742328446668883,0.3191636185146363,23.982533,-0.1854933527807393,0.10385108485180095
healthcare,CI,-0.3887925721042015,-0.0603720675384219,0.1088334796111906,2.5172808,-0.2583041307155321,-0.08930859001017374
healthcare,COO,-0.3774898411557747,-0.7351973577398736,0.0180147719738378,31.119402,-0.1612848795204668,-0.30469440716137813
healthcare,COR,0.2825710661707603,-0.4357524533690493,0.6668445701313708,21.04977,-0.1954413726567125,0.2542858104641035
healthcare,CORT,1.22852924745777,0.3980342970468411,-0.0582506763856015,172.05714,0.3167801461562403,0.4591187461505033
healthcare,CVS,-0.5995960594091625,0.6955032946817724,-0.0111220828035896,40.90351,-0.1280968923381858,-0.0033014589477670135
healthcare,DGX,-0.9065514361165412,0.0035859779579493,0.1288792628215852,21.570166,-0.1936761738488385,-0.22284248215986346
healthcare,DHR,-0.42643333186745,-0.5207202989387899,0.0429526883940124,33.26886,-0.1539938536494471,-0.25184998756583626
healthcare,DOCS,0.9985664322195033,-0.7636182405757851,0.258843629643261,20.34694,-0.1978253930529839,0.21316994768963496
healthcare,DVA,1.982148211262744,0.7677040891999987,0.5764245487400375,19.106833,-0.2020318731143913,1.0595854369324211
healthcare,DXCM,-0.0127377195616747,0.0973724108995248,0.3272408736517983,30.944206,-0.1618791495962251,0.16135549947481834
healthcare,EHC,-0.5210858226236672,-0.2948802658386936,0.2617137986579134,17.972603,-0.2058792152228144,-0.12753314248197378
healthcare,ELV,-0.1856927459753387,0.4929762129660499,0.0670290203715769,16.738338,-0.210065879045366,0.10309668926336332
healthcare,EW,-0.9873114159136144,0.1924415560758949,0.1423927157760692,46.367565,-0.1095626542345919,-0.19148172147186465
healthcare,EXEL,-0.3807763403398119,0.2551311142174897,0.5963741935859362,16.60596,-0.2105149091835468,0.20489770620414352
healthcare,GEHC,-0.2323364668892683,-0.5853718574639851,0.1379166240169271,15.402878,-0.214595799336766,-0.16903995677045294
healthcare,GILD,-0.681778195010799,-0.0884034696132052,0.4487248960979448,18.280272,-0.2048355927660319,-0.04219823169556083
healthcare,GMED,-0.2863541248125718,0.0760642400104514,0.1566095103652219,19.815418,-0.1996283315858681,-0.0010545060163433461
healthcare,HALO,1.084250372412216,0.0601255001671603,0.9734891132848964,23.971931,-0.1855293150820658,0.7636242864304416
healthcare,HCA,-0.406730604358568,-0.8125816016319264,0.1996482454569554,13.565233,-0.22082914617897,-0.25704738567554536
healthcare,HSIC,-0.6873313611004797,-0.2099781612723491,0.0528191476584222,22.419939,-0.190793718398444,-0.24486149499330317
healthcare,HUM,0.3941410338006038,0.9495188713390248,0.0233852634861096,32.83049,-0.1554808178102164,0.3846652605167402
healthcare,IDXX,-0.110380817053269,-0.1025794940226818,0.8814133275341108,41.099926,-0.1274306433872958,0.3137922837873073
healthcare,ILMN,-0.073991973777577,0.7727024886435698,0.2969651310439049,26.256365,-0.177780446579105,0.309986777992707
healthcare,INCY,-0.6960608781683071,0.3310415045149701,0.3761596490576491,13.723165,-0.2202934361079373,0.034540151419330964
healthcare,INSP,1.3621196707940266,-0.8588426898500706,0.1045910488642163,9.963636,-0.2330458710016868,0.2338397397731793
healthcare,IQV,0.2933793057479375,0.0032572095474103,0.1570658911541999,20.857141,-0.1960947759902546,0.15789092170822083
