Ticker,MaxDrawdown,DebtToEquity,ReturnSD,PriceChange12M,RSI,EarningsGrowth,ROE,ROA,OperatingMargin,EBITDAMargin,LogMarketCap,RevenueGrowth,PE,Sector,MaxDrawdown_ZScore,DebtToEquity_ZScore,ReturnSD_ZScore,PriceChange12M_ZScore,RSI_ZScore,EarningsGrowth_ZScore,ROE_ZScore,ROA_ZScore,OperatingMargin_ZScore,EBITDAMargin_ZScore,LogMarketCap_ZScore,RevenueGrowth_ZScore,PE_ZScore,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score
EPR,0.19507557044367604,134.85,0.014103817870047525,0.0825485,66.62405532106573,-0.051,0.1169,0.04264,0.51313,0.77099,22.223977433544672,0.036,18.092592,real-estate,-0.1791918526280951,0.20530611982535332,-0.26294561599253563,0.23767190977055894,1.182189375892421,-0.61065654357676,0.11903256742005452,0.7612328895269749,1.0660743298348367,0.9749146552023987,-1.229784775041555,-0.2602870222480527,-0.4507084267101772,-0.07894378293175913,0.2697349140287399,0.7303136104960662,-1.229784775041555,-0.2602870222480527
NSA,0.16115884651291448,127.046,0.024762054533528702,0.25433183,54.62633129882635,2.366,0.07858,0.03359,0.35805,0.61885,22.5607832103853,0.18,56.946667,real-estate,-0.4010101197220704,0.11904132580188093,0.8740681977182848,0.9760421785464418,-0.2734807976742302,1.023662502464694,-0.12219504268898397,0.24342065726932685,0.3010210136809429,0.3517161614127146,-0.8747453728152278,0.22832578991145416,0.11328001224520344,0.19736646793269844,0.5754079611123019,0.1934906974185001,-0.8747453728152278,0.22832578991145416
ZG,0.5802213315790533,9.732,0.027278504347764843,-0.44044912,44.63158323053728,5.333,0.01332,0.00148,0.05085,0.04196,22.856036164794105,0.184,147.52,real-estate,2.33969427234209,-1.1777382803064809,1.1425214410301092,-2.0103104366454008,-1.4861321829163556,3.0298787248912533,-0.5330122095917984,-1.5938114728735557,-1.2144831049834635,-2.0113506131523633,-0.5635083345964265,0.24189836802699605,1.428002153736305,0.7681591443552395,-0.1555212982235011,-1.3381643501502953,-0.5635083345964265,0.24189836802699605
AVB,0.20872602601409496,81.307,0.012697737012938158,-0.078477144,63.34286441505979,0.403,0.09719,0.02646,0.2932,0.60330003,23.99429939552281,0.025,22.976484,real-estate,-0.08991670901885686,-0.38655393481313827,-0.4129454150404885,-0.454458974175454,0.7840862250950358,-0.30367232888796397,-0.005043533708576717,-0.16453527819995856,-0.01890230043164402,0.2880201059212279,0.6363769547979881,-0.2976116120657929,-0.37981602674680986,-0.2964720196241612,0.008651640677205938,0.024884748395262155,0.6363769547979881,-0.2976116120657929
VTR,0.08393652443435483,93.736,0.011253112123442217,0.35557258,56.093878053133224,0.1,0.0214,0.022119999,0.13771,0.37435,24.481448570685707,0.219,160.32727,real-estate,-0.906050692019299,-0.24916475940081895,-0.5670570666062046,1.411201747222704,-0.09542502354580279,-0.5085538642419403,-0.4821479327212078,-0.4128563396154752,-0.7859782620564116,-0.6498089584215025,1.1498988829765684,0.3606584265379873,1.6139067780152274,-0.5740908393421075,0.2690742864783204,-0.5826978732036493,1.1498988829765684,0.3606584265379873
REXR,0.2578966605848231,37.706,0.01497309374997841,0.021745324,58.59133213774712,0.28,0.02698,0.01922,0.41499,0.67689,22.84801127472381,-0.029,38.48936,real-estate,0.23166343458981636,-0.8685159138261349,-0.17021182572180776,-0.023676251343486946,0.2075882324755752,-0.38684206106136027,-0.447021365278399,-0.5787850640060772,0.5819220700505763,0.5894606111271439,-0.5719676674505595,-0.480841416625608,-0.15463803141560228,-0.2690214349860421,-0.067643359976424,0.03639406297331099,-0.5719676674505595,-0.480841416625608
HHH,0.31385639874400717,150.591,0.018688087938980046,-0.06640279,50.47618972400694,-0.336,0.03612,0.020569999,0.2148,0.34737,22.057606138052797,0.184,29.76168,real-estate,0.5976448946754899,0.37930587927223725,0.22610135854282545,-0.4025602014116756,-0.7770127421784802,-0.8033668986126783,-0.38948429961042896,-0.5015424125435809,-0.40567158071578957,-0.7603249000702845,-1.4051628990545677,0.24189836802699605,-0.28132514515855195,0.40101737749685085,-0.6609799474009447,-0.514255798235021,-1.4051628990545677,0.24189836802699605
EQIX,0.1962824532212554,162.961,0.01644027209622295,0.23149824,58.69981214125143,0.2,0.10059,0.03495,0.24343,0.44951,25.39134957011674,0.121,74.622665,real-estate,-0.17129873633376422,0.5160428733868394,-0.013694185934986693,0.877897358642099,0.22074998759153827,-0.44093619580828464,0.016359751113206446,0.32123553416108397,-0.26443172746916854,-0.3419372692323828,2.109059114589804,0.02813026270721175,0.3698569226207157,0.1103499837060295,0.21923705014178418,-0.06719342785681524,2.109059114589804,0.02813026270721175
NNN,0.08831627238622286,110.44,0.01020402703683152,0.076812625,57.21807288276659,-0.027,0.0885,0.03896,0.60551,0.90363,22.8705024514387,0.041,21.95122,real-estate,-0.8774067668874079,-0.06452007470475482,-0.6789727870856913,0.21301759921891886,0.04097225311614957,-0.5944283031526827,-0.059747811679546056,0.5506749873492794,1.5218108873941398,1.518236912440888,-0.5482588878354169,-0.2433212996036254,-0.39469830210343976,-0.5402998762259513,-0.11347948360587141,0.8827437438761904,-0.5482588878354169,-0.2433212996036254
Z,0.6014171820013527,9.732,0.02763793214477165,-0.45769286,43.77864048845345,5.333,0.01332,0.00148,0.05085,0.04196,22.841285793242285,0.184,145.36,real-estate,2.478316941791403,-1.1777382803064809,1.1808649666180377,-2.0844286001395034,-1.5896187531283485,3.0298787248912533,-0.5330122095917984,-1.5938114728735557,-1.2144831049834635,-2.0113506131523633,-0.5790572457448608,0.24189836802699605,1.3966485562528075,0.8271478760343199,-0.21472287612553295,-1.3381643501502953,-0.5790572457448608,0.24189836802699605
BRX,0.12362340244264541,182.638,0.011378403571128947,0.22575521,56.86513445302197,0.808,0.14832,0.03658,0.37796003,0.65825,22.97063852840149,0.051,21.566435,real-estate,-0.6464951251508646,0.7335508631356693,-0.5536910557680564,0.8532122940046399,-0.001849364078275326,-0.029820771731659087,0.31682409950841545,0.4144989527887045,0.39924279905767446,0.5131071214187193,-0.4427017526827688,-0.20938985431477078,-0.4002836696995914,-0.1555451059277506,0.27384738606490183,0.41091824319337844,-0.4427017526827688,-0.20938985431477078
FR,0.10236225673814749,90.648,0.01216015496072959,0.29063833,57.27883397516815,1.997,0.12838,0.03424,0.34995,0.68388003,22.883180821827608,0.1,24.432432,real-estate,-0.785544831314462,-0.2832992652881183,-0.4702943216807836,1.1320971354698617,0.04834432716605454,0.7741533059445052,0.1913001291124282,0.2806115910778871,0.2610614324270963,0.6180932926543208,-0.5348941495987212,-0.04312577239938298,-0.3586821343630584,-0.513046139427788,0.6515315895268071,0.33776661131793306,-0.5348941495987212,-0.04312577239938298
VICI,0.1787648317690707,61.853,0.010323762708442038,-0.102362216,52.653056246266395,0.601,0.11331,0.05381,1.0749099,0.98765,24.147145210279096,0.035,9.760274,real-estate,-0.2858654746208782,-0.6015969003350033,-0.6661994628564059,-0.557123342320904,-0.5128960095035946,-0.16978934538932605,0.0964332166817599,1.4003447828217739,3.8374927941345716,1.8624010865450635,0.7974973702876134,-0.2636801667769382,-0.5716566418381868,-0.5178872792707625,-0.41326956573794155,1.7991679700457923,0.7974973702876134,-0.2636801667769382
PLD,0.09585306052065763,60.934,0.013251011816364866,0.36841118,60.2494627640931,0.652,0.06844,0.024820002,0.38491002,0.69971,25.636127338512413,0.083,36.65829,real-estate,-0.8281155297134521,-0.6117554530909709,-0.3539224158205747,1.466385451792327,0.4087673304590873,-0.13530433448816173,-0.18602719212806668,-0.2583707506063761,0.43352905709698586,0.6829362889783377,2.367088395989619,-0.10080922939043589,-0.1812170275934299,-0.5979311328749993,0.5799494825877508,0.1680168508352202,2.367088395989619,-0.10080922939043589
SBAC,0.2979767016902397,,0.019797824103919608,-0.110125124,40.07382444069395,-0.147,,0.08568,0.52423,0.64034,23.805330592559677,0.059,21.638948,real-estate,0.49379032164435827,-1.5708565542086035e-16,0.344487296944256,-0.5904903777977598,-2.0391198592779785,-0.6755695052730694,0.0,3.223844875866112,1.1208337559975154,0.4397438703093909,0.4371779639944495,-0.18224469808368707,-0.39923110330407247,0.27942587286287135,-1.101726580782936,1.1961056255432545,0.4371779639944495,-0.18224469808368707
INVH,0.26134677604569373,97.038,0.013023811169989354,-0.122528434,67.637549309198,-0.037,0.061929997,0.02469,0.24277,0.53698003,23.57970676457736,0.092,30.831581,real-estate,0.2542274839469052,-0.2126647145692575,-0.3781600342530978,-0.6438030906111079,1.3051554456968746,-0.6011900699960483,-0.22700820636326163,-0.2658090518017307,-0.2676876933491116,0.01635897730198365,0.19933955823348556,-0.07027092863046672,-0.2657949390005929,-0.1121990882918167,0.020054095029906144,-0.18603649355303006,0.19933955823348556,-0.07027092863046672
KIM,0.12697711296121905,78.788,0.011295423005371816,0.1475488,57.93919359749467,0.294,0.058579996,0.0232,0.34428,0.60686,23.511945522458088,0.04,27.712645,real-estate,-0.6245615723382909,-0.4143987600495719,-0.5625433690084513,0.5170604219242879,0.12846500707722985,-0.37737558748064853,-0.2480967432915729,-0.35106211545519994,0.23308972554940358,0.3026025164768769,0.12790993157502298,-0.24671444413251087,-0.31106802414910667,-0.5338345671321046,0.08938328050695642,-0.015866654180123105,0.12790993157502298,-0.24671444413251087
ELS,0.09839115848565744,180.774,0.01069380488794594,-0.012278497,48.34952007654085,-0.026,0.2185,0.05795,0.3691,0.48231998,23.267572387749144,0.012,31.775,real-estate,-0.8115161525607436,0.7129463556959265,-0.6267236017889548,-0.16991964909664806,-1.035039145278564,-0.5937521264683462,0.7586130785651043,1.6372224227716818,0.35553377576180784,-0.2075404628877684,-0.12969281051895237,-0.3417224909413039,-0.2521006891930542,-0.241764466217924,-0.5995703069478528,0.6359572035527065,-0.12969281051895237,-0.3417224909413039
JLL,0.21887023698899585,53.531,0.021066531646692806,0.31126094,41.938479775699406,1.921,0.124280006,0.045029998,0.03287,0.05965,23.32836313672297,0.111,15.699139,real-estate,-0.023572704094272808,-0.6935876250740267,0.4798321994115539,1.2207385775036155,-1.8128833539109588,0.7227638779349269,0.1654903234213688,0.8979809778663469,-1.3031835088037305,-1.9388885298400227,-0.06561103799409822,-0.00580118258164288,-0.4854507239128019,-0.07910937658558187,0.043539700509194534,-0.5446501843390094,-0.06561103799409822,-0.00580118258164288
BXP,0.3355874494857076,211.994,0.01792914136899241,-0.10135639,66.30872799380364,0.655,0.05525,0.01675,0.25675,0.50564,23.09820846674716,0.006,30.296482,real-estate,0.7397678198582289,1.0580497474710178,0.14513742790492767,-0.5528000356650032,1.14393107087098,-0.13327580443515205,-0.2690593470690431,-0.7201106124786066,-0.19872041607395416,-0.1120165944827118,-0.30822557155204094,-0.36208135811461667,-0.2735621976393994,0.6476516650780582,0.15261841025694156,-0.32497674252607894,-0.30822557155204094,-0.36208135811461667
GLPI,0.12387636272957772,166.337,0.01093572225475488,0.02885449,54.699732705451765,0.364,0.19092,0.06159,0.79372,0.9626,23.32834822973031,0.063,15.072555,real-estate,-0.6448407433006167,0.5533609083206222,-0.6009160131114792,0.006880827799130494,-0.26457508871439783,-0.33004321957708965,0.5849946681578162,1.8454916520996196,2.4503038241579027,1.7597908442062205,-0.06562675200533905,-0.16867211996814518,-0.49454593804502406,-0.23079861603049123,-0.19591249349745232,1.6601452471553897,-0.06562675200533905,-0.16867211996814518
VNO,0.41222984562451565,126.133,0.020671291284558566,-0.1566456,64.44844337220223,,0.12604,0.011419999,0.13672,0.40564,22.602616149019102,-0.022,8.761643,real-estate,1.2410156270505153,0.10894909656771494,0.43766821247153054,-0.790447709907354,0.918224859176968,0.0,0.17656963308802462,-1.025076326925623,-0.7908622108763261,-0.521638320386277,-0.8306477279789756,-0.45708940492340966,-0.5861523244347343,0.5958776453632536,0.04259238308987131,-0.5402518062750503,-0.8306477279789756,-0.45708940492340966
CCI,0.3000454641149215,,0.01649907069573394,-0.09040278,56.52612986732822,,,0.04048,0.47722998,0.64799005,24.41009057357342,-0.048,38.590717,real-estate,0.5073202043361192,-1.5708565542086035e-16,-0.007421589258660699,-0.5057185175702836,-0.04298040386398667,0.0,0.0,0.6376445556400668,0.8889694204268467,0.4710801371518764,1.0746777841092456,-0.5453111626744318,-0.15316677836924356,0.16663287169248614,-0.18289964047809013,0.4994235283046975,1.0746777841092456,-0.5453111626744318
ADC,0.09399420922494925,59.607,0.010029485690934568,-0.0038284063,42.52854310169776,0.19,0.03704,0.02386,0.48668,0.86425,22.930351957916002,0.187,40.78919,real-estate,-0.8402725757194625,-0.6264240053294573,-0.697592745303404,-0.13359892029636464,-1.74129164346828,-0.4476979626516502,-0.38369282254100534,-0.31329901343420014,0.9355890305553005,1.3569278767800637,-0.485169313771202,0.25207780161365245,-0.12125472396168005,-0.7214297754507747,-0.7741961754720982,0.3988812678400397,-0.485169313771202,0.25207780161365245
PSA,0.1619923746678874,107.646,0.014150311861488449,0.017025352,54.302741480912125,0.328,0.20175,0.07206,0.46032003,0.70512,24.7045413296944,0.032,31.53409,real-estate,-0.3955587745011235,-0.0954047280237684,-0.25798566696982206,-0.043963941623181964,-0.3127415812640566,-0.35438558021320565,0.6531704253989667,2.4445517705236615,0.8055478746214781,0.7050968243497203,1.3850691955004781,-0.2738596003635946,-0.25559763140127145,-0.24964972316490464,-0.23703036770014807,1.1520917237234567,1.3850691955004781,-0.2738596003635946
SPG,0.11539198321871819,457.473,0.011577452741921374,0.27588785,53.161010064165275,0.164,1.1359,0.05562,0.43376,0.73926,25.075755995401522,0.193,14.224774,real-estate,-0.7003293088916931,3.771555048866201,-0.5324566185957116,1.0686956640804475,-0.4512665520419873,-0.46527855644440064,6.53372293018389,1.503907229273304,0.6745197663635022,0.8449416815731977,1.77638027765174,0.27243666878696526,-0.5068519492617635,0.8462563737929321,0.05071685186468652,2.3892729018484737,1.77638027765174,0.27243666878696526
IRM,0.25149341779188145,,0.01984634839068972,0.29955816,63.726904689068775,8.6,,0.04557,0.20955999,0.33811,24.35093379626765,0.216,137.45651,real-estate,0.18978568062360637,-1.5708565542086035e-16,0.3496638365633399,1.170436928245652,0.8306813935859088,5.238947952618779,0.0,0.9288781757717164,-0.4315220258226993,-0.7982558718889546,1.012318441436169,0.3504789929513309,1.2819250172829706,0.17981650572898203,2.4133554248167797,-0.07522493048498438,1.012318441436169,0.3504789929513309
EQR,0.1469959875309001,78.42,0.012618705259304478,-0.035266697,63.08169213217553,-0.646,0.08671,0.02706,0.27398002,0.60787,23.965001981991783,0.025,26.48,real-estate,-0.4936364253434528,-0.418466602720079,-0.42137647155016206,-0.2687290237471089,0.7523984898502332,-1.0129816707570105,-0.07101601162983778,-0.13020518545359513,-0.11371987481526237,0.3067396959085032,0.6054934697093254,-0.2976116120657929,-0.32896054969079447,-0.44449316653789794,-0.17643740155129542,-0.0020503439975480264,0.6054934697093254,-0.2976116120657929
KRC,0.3531534399659359,85.933,0.017515908302341374,0.046518803,66.80303476712135,,0.04414,0.0172,0.22495002,0.56251,22.106680600000573,-0.003,18.562841,real-estate,0.8546508957138991,-0.33541849950399116,0.10105399085063656,0.08280672548402997,1.2039047479764688,0.0,-0.33899772776610515,-0.6943630429188341,-0.3555986734419415,0.1209352810386457,-1.353431697179247,-0.3926196588745859,-0.4438825017735952,0.2067621290201815,0.4289038244868329,-0.3170060407720588,-1.353431697179247,-0.3926196588745859
CPT,0.1605259644549344,104.147,0.012069912471379231,-0.0661279,59.15726872871163,0.121,0.09064999,0.015829999,0.037249997,0.53007,23.088756823065907,-0.005,30.019554,real-estate,-0.40514922235658773,-0.13408239515448725,-0.47992133224685385,-0.4013786513556614,0.27625267367041895,-0.49435415387087256,-0.046213444522491445,-0.7727501452398517,-1.2815757500366807,-0.01194600684447053,-0.31818889805470973,-0.39940594793235684,-0.277581961085654,-0.3397176499193096,-0.20649337718537167,-0.5281213366608736,-0.31818889805470973,-0.39940594793235684
WPC,0.09711984730372321,104.704,0.010111342734179843,0.19206142,59.07359158986454,0.402,0.0626,0.032780003,0.54768,0.83485,23.53204237004517,0.089,31.829062,real-estate,-0.81983063611433,-0.1279253615472252,-0.6888602887200086,0.708387456935885,0.26610022183844523,-0.30434850557230053,-0.2227904813513648,0.19707520371219997,1.2365192103682194,1.2364990893644157,0.14909476047220319,-0.08045036221712312,-0.2513159492915945,-0.545538762127188,0.22337972440067655,0.6118257555233675,0.14909476047220319,-0.08045036221712312
CUBE,0.17355602579780785,129.599,0.013677233153166723,-0.043218732,54.10627714089771,-0.077,0.11562,0.04217,0.40293,0.62605,22.933764833589,0.033,28.020979,real-estate,-0.31993150990580005,0.14726198432852416,-0.3084533984827933,-0.3029089771818527,-0.3365783755925748,-0.6282371373695105,0.11097486019303025,0.7343409835423237,0.5224266935170713,0.38120892567777126,-0.48157167554130087,-0.27046645583470913,-0.3065923852016637,-0.16037430802002306,-0.4225748300479794,0.43723786573254914,-0.48157167554130087,-0.27046645583470913
AMH,0.24874293358062965,67.703,0.012359920163719292,-0.14448571,62.58776048835762,0.179,0.0691,0.02174,0.25061,0.51697,23.307590928788358,0.028,26.235773,real-estate,0.17179727930705524,-0.5369314665782997,-0.4489834986554062,-0.7381812807515962,0.6924703267791604,-0.4551359061793524,-0.18187243683913235,-0.4345986744713509,-0.22901076532069709,-0.0656064529378376,-0.08750778916388467,-0.2874321784791365,-0.33250563999292515,-0.2713725619755502,-0.16694895338392937,-0.2277720823922545,-0.08750778916388467,-0.2874321784791365
STAG,0.09438716507242398,88.148,0.012239087288955747,0.09249711,50.0,-0.347,0.06915,0.029189998,0.37467,0.73134005,22.73108364373679,0.091,29.573645,real-estate,-0.83770261096375,-0.31093406603884627,-0.4618738718094647,0.28043367157623844,-0.8347882983515468,-0.8108048421403804,-0.18155768265057665,-0.00833347063764741,0.38301215447587283,0.8124998456924982,-0.6952253995440815,-0.0736640731593522,-0.2840545774283711,-0.5368368496040202,-0.4550531563052296,0.25140521172003677,-0.6952253995440815,-0.0736640731593522
ESS,0.1648594240634489,121.856,0.013176336531555179,0.0076475143,66.97258127510062,-0.478,0.105579995,0.03174,0.35173,0.65033996,23.67148079223881,0.064,31.15991,real-estate,-0.3768080269379287,0.061671479443369474,-0.361888727045613,-0.08427237284922472,1.2244756324409165,-0.8993839877884691,0.04777218765563992,0.13756953796803936,0.26984267373967,0.48070587905105716,0.29608194854065073,-0.16527897543925973,-0.2610290615431118,-0.2256750915133907,0.08027309060107424,0.23397256960360163,0.29608194854065073,-0.16527897543925973
FRPT,0.44573100129066157,39.145,0.03134786238033252,-0.37870395,36.35143603676098,,0.17334,0.03413,0.0149300005,0.16337,21.6533747682325,0.131,13.538058,consumer-defensive,0.9257213511611557,-0.3187190967100336,1.5596347834472444,-0.960968673062588,-1.141218249243447,0.0,-0.19946674535102882,-0.8614574212878435,-1.0569447637504652,-0.07502981860743616,-1.396158312569706,0.18347414223958652,-0.6593168486644996,0.7222123459661222,-0.7007289741020117,-0.5482246872491935,-1.396158312569706,0.18347414223958652
KO,0.07886487942254594,124.943,0.00986528260671364,0.13513517,61.34691799763649,0.182,0.43372002,0.0951,0.35055,0.33916,26.58281564198017,0.121,25.622643,consumer-defensive,-1.4430254337012112,-0.186404012010498,-1.403715684252098,0.5295375381207618,1.2222330989994006,-0.18849967759072442,0.11120292753794708,0.47455393306333743,1.938502116409453,1.3841730491476885,2.0665320569925227,0.1358597454646073,-0.13180112155485046,-1.0110483766546023,0.521090319843146,0.9771080065396065,2.0665320569925227,0.1358597454646073
WMT,0.10923694880207745,73.463,0.014736791589995584,0.23252714,43.44604849258428,0.194,0.24132,0.06876,0.043169998,0.062069997,27.588813816716677,0.073,42.34859,consumer-defensive,-1.246921903274259,-0.2657949134339822,-0.7317298903607221,0.8120449038588597,-0.47038616045948006,-0.1859163696134184,-0.11835712579192215,-0.10262400811445671,-0.8048995562743865,-0.9159039006439722,2.7731964192752456,-0.09268935905529288,0.5983191178495193,-0.7481489023563211,0.05191412459532043,-0.4854461477061844,2.7731964192752456,-0.09268935905529288
BRBR,0.8592686306631377,,0.04551442805901811,-0.85395837,30.143221316714232,-0.358,,0.18526,0.11174,0.13364,20.75866732768419,0.018,6.9069767,consumer-defensive,3.5958123505906463,0.0,3.5137994821013354,-2.33955126308092,-1.7282368741790406,-0.30474853656949513,0.0,2.4501941447789757,-0.19290444612166338,-0.3218134880901133,-2.024646394141305,-0.35456854131767845,-0.9487764927890349,2.3698706108973275,-1.4575122246098184,0.4838690526417997,-2.024646394141305,-0.35456854131767845
POST,0.16708839912657047,238.094,0.015931711633469688,-0.11502731,44.56674652095502,0.511,0.09616,0.04447,0.1189,0.17589001,22.205778067613803,0.047,16.30369,consumer-defensive,-0.8733920819378791,-0.01190595670807651,-0.5669002047733005,-0.19611513356571958,-0.3644183991547827,-0.1176739838795845,-0.29155324781604575,-0.6348811148421947,-0.12900062723751785,0.028896653298376873,-1.0081220963187116,-0.21648679067023877,-0.5385916127215431,-0.48406608113975197,-0.22606917220002895,-0.25663458414934537,-1.0081220963187116,-0.21648679067023877
LW,0.4136542482330844,220.065,0.028015107613309928,-0.17728895,54.39466932882644,-0.622,0.17355,0.06337,0.109280005,0.17886,22.522011745406747,0.029,20.5446,consumer-defensive,0.7186111789624957,-0.039709736074121496,1.0999078557850592,-0.37671905710206244,0.5648622383239411,-0.3615813120702274,-0.19921618606730693,-0.22073293381484826,-0.21486018284455502,0.05355003474899414,-0.7859834524703739,-0.30219270486520133,-0.3534676120002455,0.5929364328911445,-0.05781271028278292,-0.14531481699442902,-0.7859834524703739,-0.30219270486520133
DAR,0.24613436765616398,87.92,0.024349648502647425,0.81143737,45.343560325384296,,0.04879,0.028169999,0.080570005,0.15564,22.954692442055293,0.123,42.463768,consumer-defensive,-0.363015482274318,-0.2434997646018277,0.5942870186054674,2.491304539700875,-0.29096665950496176,0.0,-0.3480722633870208,-0.9920565521381698,-0.47110021638698774,-0.13919523283888896,-0.48204649090553375,0.14538262481960315,0.6033468624031829,-0.004076076090226088,0.7334459600653044,-0.4876060661877668,-0.48204649090553375,0.14538262481960315
GIS,0.36383830085608354,217.629,0.014817349114872484,-0.37760943,42.0833219422162,-0.145,0.23591,0.05311,0.19194001,0.18061,23.612510275212067,0.022,8.237164,consumer-defensive,0.39696423979223394,-0.04346646171257542,-0.7206176225820722,-0.9577937710460495,-0.5992389630497668,-0.25889481997231334,-0.1248120101963759,-0.4455562320868363,0.5228898155468645,0.06807648687125063,-0.01996173643996058,-0.3355227826076868,-0.8907112203157542,-0.12237328150080455,-0.6053091846893764,0.005149515033725727,-0.01996173643996058,-0.3355227826076868
COKE,0.24557502379557214,197.906,0.021621668857254334,0.5543257,39.63566802876983,2.658,1.35179,0.12697,0.07417,0.16225,23.181488828794766,0.083,24.111263,consumer-defensive,-0.36662700127929637,-0.07388267672375214,0.2179839933991,1.7454941757435265,-0.8306772266056213,0.34452286839341667,1.2065884351348382,1.172908564245429,-0.5282209929760416,-0.08432674796568015,-0.32273315612214504,-0.04507496228031364,-0.19777580911251016,-0.07417522820131618,0.4197799391771073,0.44173731460963633,-0.32273315612214504,-0.04507496228031364
CART,0.36391732636661694,1.311,0.026226608153894788,-0.123910725,53.25404764803275,0.535,0.16283001,0.09151,0.17959,0.15630999,22.994146497175176,0.136,22.900002,consumer-defensive,0.3974744843006255,-0.37706554901104566,0.8531986260096697,-0.22188348151481957,0.45701059323358034,-0.11250736792497246,-0.21200662900019054,0.3958876912703121,0.41266456383493916,-0.13363375989180853,-0.4543319528467922,0.20728134062707615,-0.25064971641959277,0.2912025204330832,0.04087324793126277,0.11572796655331304,-0.4543319528467922,0.20728134062707615
BJ,0.25618134535801335,134.579,0.01856209651527066,-0.24628097,43.26304071963234,-0.027,0.27885,0.06835,0.03672,0.051,23.12689667065066,0.099,19.78082,consumer-defensive,-0.29814509847421616,-0.171543663795333,-0.20405959848418379,-0.5768459651741569,-0.4876904864332382,-0.23349229152880416,-0.07357860237248597,-0.1116081750044681,-0.8624665261061045,-1.0077940614519854,-0.36108146886202397,0.031108072559653088,-0.38680810007259625,-0.22458278691791098,-0.4326762477120664,-0.513861841233761,-0.36108146886202397,0.031108072559653088
DG,0.34567014348614206,184.665,0.02366453840461052,0.046246767,41.52656357665129,1.219,0.18992001,0.04551,0.0608,0.077410005,23.870298025384397,0.059,15.423358,consumer-defensive,0.27965778440796357,-0.09430254707628428,0.49978154715662576,0.2716966855720716,-0.6518833294116378,0.03474118678147041,-0.17968448140006993,-0.6120920085846052,-0.6475497720935034,-0.7885691053485256,0.16112151068177652,-0.15934951454026375,-0.5770198231299181,0.22837892816276836,-0.11514848568603193,-0.5569738418566761,0.16112151068177652,-0.15934951454026375
SFM,0.6348242744702005,143.69,0.02879970105773018,-0.47224587,59.194301303336125,-0.055,0.37276,0.10539,0.09244,0.09443,22.8218457539834,0.041,16.642994,consumer-defensive,2.146641071418548,-0.15749295472638652,1.2081362610779736,-1.2323081007924501,1.0186921216196607,-0.2395200101425182,0.03846912302903956,0.7000346094004481,-0.36515915344903904,-0.6472890239265001,-0.5753647716591594,-0.2450554287352263,-0.5237803307229297,1.0657614592567117,-0.1510453297717692,-0.06848611123651285,-0.5753647716591594,-0.2450554287352263
CPB,0.3858724471335119,185.001,0.01818719978996581,-0.4006989,51.12781674537467,-0.172,0.13891,0.05347,0.116610005,0.17406,22.537415286651715,-0.045,11.184782,consumer-defensive,0.5392322499482886,-0.09378437802270442,-0.25577361039421304,-1.0247699842388707,0.2559645281315483,-0.26470726292125185,-0.24054653648695173,-0.4376676953053631,-0.14943909451762946,0.013706051785090647,-0.7751632204618795,-0.6545392410000475,-0.7620419401947166,0.06322475384379035,-0.3445042396761914,-0.2034868186312134,-0.7751632204618795,-0.6545392410000475
MNST,0.17701365473161543,1.082,0.016578070067267508,0.35102737,66.76762911888092,0.289,0.26654,0.17725,0.31019,0.32096002,25.164519954127275,0.269,41.92754,consumer-defensive,-0.8093076219619341,-0.3774187058957772,-0.47774021620208035,1.1557815365264066,1.7347892092593924,-0.16546518145974579,-0.08826614895637243,2.2746742013911954,1.5782845004647448,1.2330981130928167,1.0702489195530203,0.8405528177342996,0.5799394633641134,-0.5548221813532639,0.9083685214420177,1.249447666498096,1.0702489195530203,0.8405528177342996
HSY,0.22968517394877289,120.011,0.01697548453895018,0.23099291,45.757080580570296,0.936,0.23234,0.07837,0.21343,0.18853001,24.39981538117334,0.106,36.20446,consumer-defensive,-0.4692230942215668,-0.1940099934755451,-0.4229200608510202,0.8075945238559051,-0.2518661930216643,-0.026181826349996454,-0.12907151801964764,0.10795609874653787,0.7146904340918505,0.1338191417699893,0.5330814743708121,0.0644381503021385,0.3301158486097224,-0.36205104951604405,0.17651550149474815,0.20684853914718251,0.5330814743708121,0.0644381503021385
CL,0.18637812679568438,1640.535,0.013008201338790751,-0.019690573,62.33896000629909,-0.059,3.6357698,0.16098,0.20924,0.23663999,25.006923507782187,0.084,35.120155,consumer-defensive,-0.7488439765843131,2.150896203028765,-0.9701751228862319,0.0804305655092233,1.3160357720807658,-0.2403811128016202,3.931694829054881,1.9181561640729454,0.6772942048845084,0.5331718966686847,0.9595451478651192,-0.04031352260281571,0.28278381854963935,0.14395903451940661,0.38536174159612296,1.7650792736702547,0.9595451478651192,-0.04031352260281571
MKC,0.39498147708188097,65.158,0.017568304274533642,-0.33426183,35.58203381762959,5.283,0.25347,0.048779998,0.14344,0.19094999,23.27666446266079,0.167,7.836066,consumer-defensive,0.5980465806189494,-0.2786026336422579,-0.3411453085067991,-0.8320542846482614,-1.2139691853923662,0.9096214884291076,-0.10386048151944284,-0.5404378433114274,0.09002167938495866,0.1539069838310282,-0.2558769427613168,0.35488597062951166,-0.9082199310503162,-0.007233787176702515,-0.3788006605371734,-0.10009241540372085,-0.2558769427613168,0.35488597062951166
